feature_ID	captured_region_size_bp	median_feature_CN	max_feature_CN	borderline_flag
BS_E3N4JN0X_amplicon1_ecDNA_1	1432809	7.796042436095335	7.796042436095336	LowCN
BS_E3N4JN0X_amplicon1_ecDNA_2	160070	4.532540661312154	4.671639245330275	LowCN
BS_E3N4JN0X_amplicon1_ecDNA_3	10849	8.911882496128412	8.911882496128412	None
BS_E3N4JN0X_amplicon2_Linear_1	2374051	5.224537582792666	5.2357574408855605	None
BS_EJP43CD9_amplicon1_ecDNA_1	26044	4.702056143892683	4.702056143892683	LowCN
BS_EJP43CD9_amplicon1_ecDNA_2	3835454	4.637363868039078	9.038364484944536	None
BS_EJP43CD9_amplicon2_Linear_1	89199	4.662842235936	4.662842235936	LowCN
BS_EJP43CD9_amplicon3_ecDNA_1	1521666	6.356080331553911	9.23218369506077	None
BS_M29BNE7Z_amplicon1_ecDNA_1	1337436	7.3172030518267634	8.670074443463092	None
BS_GW7MKKP9_amplicon1_ecDNA_1	4298160	16.93146233836892	16.93146233836892	None
BS_HPVAR2P6_amplicon1_ecDNA_1	1563228	13.860882636712455	13.860882636712455	None
BS_HPVAR2P6_amplicon1_ecDNA_2	1197395	5.879169120018722	6.83527338033008	LowCN
BS_HPVAR2P6_amplicon1_ecDNA_3	2564266	10.040712406406424	18.19457750366742	None
BS_HPVAR2P6_amplicon1_ecDNA_4	3851552	13.567511885322347	18.48247438071932	None
BS_HPVAR2P6_amplicon1_ecDNA_5	1517206	13.967848199109113	15.85311073944766	None
BS_PBP7633F_amplicon1_Linear_1	843981	4.489862401093436	5.031637746125852	None
BS_QWCKETN7_amplicon1_ecDNA_1	888404	14.411059154234508	23.96967819006087	None
BS_PA5M3880_amplicon1_ecDNA_1	817018	59.98133740865552	61.861015210059186	None
BS_XEVMEYFS_amplicon1_ecDNA_1	2187206	7.97496164557393	9.065460649844395	None
BS_59FR1NC2_amplicon1_Linear_1	79380	5.939195571795878	5.939195571795878	None
BS_PMFR8NPN_amplicon1_ecDNA_1	1459537	10.926034561974754	13.313020288485555	None
BS_PMFR8NPN_amplicon2_ecDNA_1	89871	7.229626699639583	7.229626699639583	LowCN
BS_PMFR8NPN_amplicon3_Complex-non-cyclic_1	2310049	7.279552968678191	7.61232922330845	None
BS_KYPMZZSY_amplicon1_Complex-non-cyclic_1	2454671	8.087243010927862	53.55075944751428	None
BS_C2NH5FDT_amplicon1_ecDNA_1	1891213	10.76610632077765	10.76610632077765	None
BS_PPY0EWPG_amplicon1_ecDNA_1	1056013	25.247407410552082	25.635254598781998	None
BS_AFAHY6HP_amplicon1_Complex-non-cyclic_1	150801	5.465256702341592	5.465256702341592	None
BS_AFAHY6HP_amplicon2_Linear_1	1075568	5.595970027097109	5.595970027097109	None
BS_AFAHY6HP_amplicon3_Linear_1	1806587	4.866522619162723	22.79824557091168	None
BS_0W8AWY10_amplicon1_Linear_1	80400	5.636412058275542	5.636412058275542	None
BS_A3EV6FXK_amplicon1_Complex-non-cyclic_1	88077	5.978777521711219	5.978777521711219	None
BS_B4P1NP87_amplicon1_ecDNA_1	627207	28.45189258748413	28.45189258748413	None
BS_QMY84KF4_amplicon1_ecDNA_1	627211	26.350788237892385	26.350788237892385	None
BS_6FYTRKJJ_amplicon1_Linear_1	80746	5.843833354722881	5.843833354722881	None
BS_83MSWR59_amplicon1_Complex-non-cyclic_1	77937	5.487888181856409	5.487888181856409	None
BS_MVC1NCZX_amplicon1_Linear_1	79904	5.218553459552641	5.218553459552641	None
BS_XBE002WV_amplicon1_Linear_1	58800	5.891164534584183	5.891164534584183	None
BS_9GJHMA3J_amplicon1_Linear_1	122352	7.159611985664356	7.159611985664356	None
BS_9GJHMA3J_amplicon2_ecDNA_1	2270604	11.520614178050982	11.917086383776807	None
BS_9GJHMA3J_amplicon3_Linear_1	1607718	5.387844994783662	5.387844994783662	None
BS_Y3472DYJ_amplicon1_Linear_1	116400	5.041607087253034	5.041607087253034	None
BS_9N3B3HZB_amplicon1_Linear_1	88535	5.492178400594894	5.492178400594894	None
BS_9M49SGAQ_amplicon1_ecDNA_1	49820	5.576279595970524	5.576279595970524	LowCN
BS_GS9JCK55_amplicon1_Linear_1	81053	5.317071894311834	5.317071894311834	None
BS_GS9JCK55_amplicon2_Linear_1	83030	4.916596039149615	4.916596039149615	LowCN
BS_JM979K1M_amplicon1_Linear_1	84685	5.909259764017273	5.909259764017273	None
BS_Z5VJCFNP_amplicon1_Linear_1	5008501	7.050344016053187	7.050344016053498	None
BS_B9QP40ER_amplicon1_ecDNA_1	796648	5.37503623205484	5.576965924665163	LowCN
BS_8Q8N6AHW_amplicon2_Complex-non-cyclic_1	3824499	5.865291034772328	10.246780459641448	None
BS_8Q8N6AHW_amplicon3_Linear_1	387610	5.90881873452234	5.90881873452234	None
BS_8Q8N6AHW_amplicon4_Complex-non-cyclic_1	12017852	5.686251957575323	10.28282815943976	None
BS_8Q8N6AHW_amplicon5_Linear_1	98406	5.143905181163885	5.143905181163885	None
BS_8Q8N6AHW_amplicon6_Linear_1	151760	5.077817866239742	5.077817866239742	None
BS_EJV0N3BX_amplicon1_BFB_1	1418310	5.742421325691449	5.742421325691449	LowCN
BS_EJV0N3BX_amplicon2_Complex-non-cyclic_1	3916695	5.981480983542995	10.498919300311588	None
BS_EJV0N3BX_amplicon3_Linear_1	387610	5.983104807673243	5.983104807673243	None
BS_3NX3RBCX_amplicon1_ecDNA_1	646983	42.4113696534	42.4113696534	None
BS_3NX3RBCX_amplicon1_ecDNA_2	540150	102.532409096	102.532409096	None
BS_3E5C1PN1_amplicon1_Linear_1	3907518	5.24597098917	7.19093919432	None
BS_3E5C1PN1_amplicon2_ecDNA_1	1014500	19.5583554607	19.5583554607	None
BS_QG6V29H7_amplicon1_Linear_1	675512	5.36912659678	5.36912659678	None
BS_QG6V29H7_amplicon2_ecDNA_1	1014500	40.4773335529	40.4773335529	None
BS_S0T3CQ97_amplicon1_ecDNA_1	1765491	39.45503943961351	41.06104575751359	None
BS_KHSYAB3J_amplicon1_Linear_1	56717	4.546564481088862	4.546564481088862	LowCN
BS_JB3J82ZK_amplicon1_ecDNA_1	3200501	5.301233393751711	24.45121022754182	None
BS_X1DSETVE_amplicon1_Linear_1	2998455	7.23008810441	7.44909845443	None
BS_X1DSETVE_amplicon2_ecDNA_1	5432771	6.20614314377	7.41644555488	LowCN
BS_QQP17PDQ_amplicon1_Complex-non-cyclic_1	4934865	19.0743554265	46.0797797265	None
BS_QQP17PDQ_amplicon2_ecDNA_1	3779204	8.57435523933	18.4125497557	None
BS_RXSBJ929_amplicon1_Complex-non-cyclic_1	4798402	19.6748330069	47.9376397057	None
BS_RXSBJ929_amplicon2_ecDNA_1	3606851	11.3996241248	24.3340897545	None
BS_S791VC80_amplicon1_Complex-non-cyclic_1	4631205	14.3787906178	29.8728421901	None
BS_S791VC80_amplicon2_ecDNA_1	3779018	9.35433709114	20.9223116112	None
BS_AFBPM6CN_amplicon1_Complex-non-cyclic_1	131121	5.39899031346	5.39899031346	None
BS_AFBPM6CN_amplicon2_Linear_1	394291	6.41520704616	6.41520704616	None
BS_AFBPM6CN_amplicon3_Complex-non-cyclic_1	2048539	5.6406668533	5.6406668533	None
BS_AFBPM6CN_amplicon4_Linear_1	618898	6.5465558	6.5465558	None
BS_R1G6SG0K_amplicon1_Linear_1	80577	6.372348878907946	6.372348878907946	None
BS_79NQJZ09_amplicon1_Linear_1	87187	5.01753516565	5.01753516565	None
BS_79NQJZ09_amplicon2_Linear_1	996454	6.60609472225	6.60609472225	None
BS_00TRPEQX_amplicon1_ecDNA_1	131441	29.0437186164	29.5249338595	None
BS_1M63B97V_amplicon1_Complex-non-cyclic_1	391443	42.8377313271	45.4347751994	None
BS_1M63B97V_amplicon2_ecDNA_1	705771	8.10253497636	8.18333330331	None
BS_BQWMQM2Y_amplicon1_Complex-non-cyclic_1	524665	26.9132246716	30.1305974484	None
BS_D368BNRD_amplicon1_Complex-non-cyclic_1	504949	36.8561178111	37.41088366	None
BS_80078QDG_amplicon1_ecDNA_1	213395	7.727741927394015	7.727741927394015	LowCN
BS_80078QDG_amplicon2_ecDNA_1	2179184	30.50889836360896	31.17644147153284	None
BS_EP25TTAG_amplicon1_Complex-non-cyclic_1	499608	86.91259807638247	366.42410648300205	None
BS_EP25TTAG_amplicon2_ecDNA_1	159486	35.766478452716974	35.95313188018009	None
BS_EP25TTAG_amplicon3_ecDNA_1	629386	20.619792261325955	20.987064113753924	None
BS_EP25TTAG_amplicon3_ecDNA_2	10416411	21.904913815864926	217.95896002256157	None
BS_EP25TTAG_amplicon4_ecDNA_1	219693	27.024423432186584	27.024423432186584	None
BS_P4K6WK9Y_amplicon1_ecDNA_1	2093280	17.837290040600543	18.393937400017464	None
BS_P3PF53V8_amplicon1_Linear_1	542487	5.23510214694244	5.23510214694244	None
BS_P3PF53V8_amplicon2_Linear_1	1297009	5.988714999263834	5.988714999263834	None
BS_0TCRV9AC_amplicon1_ecDNA_1	419389	8.978341371960168	8.978341371960168	None
BS_0TCRV9AC_amplicon2_ecDNA_1	667953	18.964498848462306	19.099092958763258	None
BS_0TCRV9AC_amplicon3_ecDNA_1	1761114	13.398153811576162	13.398153811576162	None
BS_ABZ3BK38_amplicon1_ecDNA_1	419389	5.422675955723097	14.821359848373937	None
BS_ABZ3BK38_amplicon2_ecDNA_1	667958	140.9934114105615	140.99341141056186	None
BS_ABZ3BK38_amplicon3_ecDNA_1	1761112	15.530895608896639	15.530895608896639	None
BS_J4E9SW51_amplicon1_Linear_1	58704	5.507300117802381	5.507300117802381	None
BS_KSHETTQC_amplicon1_Linear_1	80192	5.08528226951	5.08528226951	None
BS_C19DFVR5_amplicon1_Linear_1	853860	5.763047003490758	5.763047003490758	None
BS_C19DFVR5_amplicon2_ecDNA_1	1700952	4.9846339781620985	5.352477409173399	LowCN
BS_C19DFVR5_amplicon3_Complex-non-cyclic_1	1601716	5.126497876831972	6.7735301693521945	None
BS_GGY4Q2C9_amplicon1_ecDNA_1	787686	7.949355377074593	8.477105068014888	None
BS_AYPBAHJ6_amplicon1_Linear_1	756363	5.32015850269	5.41442035561	None
BS_AYPBAHJ6_amplicon2_Complex-non-cyclic_1	1459064	9.44380023234	12.6903548032	None
BS_JGKRN7NA_amplicon1_Complex-non-cyclic_1	1456322	7.38838003292	8.54955472278	None
BS_JGKRN7NA_amplicon2_Complex-non-cyclic_1	691811	6.09422369518	6.09422369518	None
BS_JGKRN7NA_amplicon3_Linear_1	441637	5.5244666013	5.5244666013	None
BS_XMP9XNR9_amplicon1_Linear_1	462857	5.61287110581	5.61287110581	None
BS_XMP9XNR9_amplicon2_Complex-non-cyclic_1	692722	6.37807180118	6.37807180118	None
BS_FKQ7F6D1_amplicon1_Linear_1	82380	5.015356145575723	5.4187424225150895	None
BS_FKQ7F6D1_amplicon2_ecDNA_1	8412755	12.829413203017017	35.788350522626445	None
BS_FKQ7F6D1_amplicon3_Linear_1	72226	5.289971667599095	5.289971667599095	None
BS_M4E4H6NG_amplicon1_ecDNA_1	4390695	33.6482952316	34.8808761722	None
BS_3BMGF6GN_amplicon1_ecDNA_1	5780381	9.63292347397	10.5294596747	None
BS_W2QCHQ7E_amplicon1_Complex-non-cyclic_1	3355948	6.41324865368	7.6939100228	None
BS_TF5TTEXH_amplicon1_ecDNA_1	4298159	17.1502177778	18.369759465	None
BS_WPCBK1EG_amplicon1_ecDNA_1	948966	11.2424618168	11.2592987003	None
BS_WPCBK1EG_amplicon2_Complex-non-cyclic_1	890302	5.67707243426	8.71786448556	None
BS_5R0HHQ1Y_amplicon1_Linear_1	75998	5.137263699111073	6.07975309049156	None
BS_10AD3EFX_amplicon1_Linear_1	204377	5.971055740874609	5.971055740874609	None
BS_41TD9XET_amplicon1_Linear_1	79599	5.737577686483246	7.051530155683958	None
BS_TZPJHKQR_amplicon1_Complex-non-cyclic_1	80299	5.1313423704661485	5.1313423704661485	None
BS_32JF8TPP_amplicon1_Linear_1	79200	5.3473819266460145	5.3473819266460145	None
BS_XHAQXDR0_amplicon1_Linear_1	79200	5.102555416006094	5.102555416006094	None
BS_RGSJMSRE_amplicon1_Linear_1	79967	4.935787196460925	4.935787196460925	LowCN
BS_05S9WJW6_amplicon1_Linear_1	60057	6.02397181160558	6.02397181160558	None
BS_NMQTPVFW_amplicon1_Linear_1	326497	43.23769918609661	43.23769918609661	None
BS_5KFAEMQJ_amplicon1_ecDNA_1	296693	39.60698241374925	39.60698241374925	None
BS_TNQKJZCP_amplicon1_ecDNA_1	2362472	15.345859927439804	18.98743585743784	None
BS_1CZPVCXR_amplicon1_Complex-non-cyclic_1	1787100	8.487843051568166	13.3147638107916	None
BS_F8KR1QWE_amplicon1_Complex-non-cyclic_1	173747	5.6879073286817885	9.010887612325213	None
BS_F8KR1QWE_amplicon2_ecDNA_1	652158	195.84682081618874	202.57581823282982	None
BS_3CG2N4PD_amplicon1_ecDNA_1	788107	68.95846242078012	205.675147532732	None
BS_BX8AR74E_amplicon1_Linear_1	1572046	6.8057207073377075	6.805720707337708	None
BS_BX8AR74E_amplicon2_ecDNA_1	2838647	54.33096390295577	101.7334377748238	None
BS_E1VJCEWB_amplicon1_ecDNA_1	2838645	50.54276042565177	51.60002625310967	None
BS_CKX0R5FN_amplicon1_ecDNA_1	108226	6.744910667049702	6.750233463097103	LowCN
BS_CKX0R5FN_amplicon2_ecDNA_1	1181271	19.595285161256275	20.229578134273517	None
BS_P99S85CY_amplicon1_Complex-non-cyclic_1	1182247	8.355565272716483	13.300914230202347	None
BS_P99S85CY_amplicon2_ecDNA_1	1181269	32.83842132091076	32.83842132091076	None
BS_W3R2DQ86_amplicon1_Linear_1	79873	5.443196975305195	5.443196975305195	None
BS_A4KYP5H0_amplicon1_ecDNA_1	1873118	23.764611064264916	34.16509239686452	None
BS_G4EX0H98_amplicon1_ecDNA_1	2918434	33.08114034820436	117.45330794902196	None
BS_N4B3WB8W_amplicon1_ecDNA_1	3764419	5.379982759650307	8.857506324691405	None
BS_KRYYDC2X_amplicon1_Linear_1	138304	6.012004320744541	6.012004320744541	None
BS_ZV21J6YW_amplicon1_ecDNA_1	941609	9.668490194088925	9.996710186366101	None
BS_2J4FG4HV_amplicon1_ecDNA_1	992015	6.859329917455533	7.579834036748311	LowCN
BS_2J4FG4HV_amplicon1_ecDNA_2	1734762	18.589508768519142	46.06026833811486	None
BS_2J4FG4HV_amplicon3_Linear_1	153514	5.654487467189813	5.654487467189813	None
BS_5JC116NM_amplicon1_ecDNA_1	2113280	62.798348263879355	193.12169127139498	None
BS_W37QBA12_amplicon1_ecDNA_1	2519024	18.855663861423842	52.398920327347874	None
BS_W37QBA12_amplicon1_ecDNA_2	1624261	7.168022709723285	16.437287523359167	None
BS_W37QBA12_amplicon2_Linear_1	239784	5.299076145422463	5.355994273535914	None
BS_W37QBA12_amplicon3_Linear_1	407172	5.29190585310142	5.5095904041671835	None
BS_10V9SAG8_amplicon1_ecDNA_1	1399858	90.0340181575013	92.06164474645544	None
BS_YETTZ1NC_amplicon1_Linear_1	146133	5.934631112241574	5.934631112241574	None
BS_YETTZ1NC_amplicon2_Linear_1	71558	5.2529915454501745	5.387469477239089	None
BS_YETTZ1NC_amplicon3_ecDNA_1	7491065	7.183938638278802	7.212659248376174	LowCN
BS_YETTZ1NC_amplicon4_ecDNA_1	33446	10.102377523632484	10.102377523632484	None
BS_25VZM81R_amplicon1_ecDNA_1	889124	116.84784770062765	116.84784770062765	None
BS_A70G7S2W_amplicon1_ecDNA_1	1175170	290.6704798589228	306.7479785904074	None
BS_WH8KWW5J_amplicon1_ecDNA_1	10864714	8.172583329272952	16.424175682521263	None
BS_WH8KWW5J_amplicon2_Linear_1	58701	6.144352089540295	6.144352089540295	None
BS_WH8KWW5J_amplicon3_Linear_1	84936	5.413490071336963	5.413490071336963	None
BS_WH8KWW5J_amplicon4_Complex-non-cyclic_1	129568	5.015979433054734	5.804596931577846	None
BS_WH8KWW5J_amplicon5_Linear_1	59933	5.703211532461908	5.703211532461908	None
BS_WH8KWW5J_amplicon6_Linear_1	169090	6.215084724275768	6.215084724275768	None
BS_4NPEMNAD_amplicon1_ecDNA_1	2204953	129.69652742998525	129.69652742998525	None
BS_F0GNWEJJ_amplicon1_Linear_1	247847	4.746919719071393	4.746919719071393	LowCN
BS_F0GNWEJJ_amplicon2_Linear_1	170471	4.585653532878781	4.585653532878781	LowCN
BS_F0GNWEJJ_amplicon3_Linear_1	116065	4.702859495480319	4.702859495480319	LowCN
BS_A1DV9T7G_amplicon1_ecDNA_1	90820	5.370166542869684	7.147138067789057	LowCN
BS_A1DV9T7G_amplicon2_Linear_1	52704	5.676596352122787	5.676596352122787	None
BS_A1DV9T7G_amplicon3_Linear_1	71806	5.72140691271081	5.72140691271081	None
BS_A1DV9T7G_amplicon4_ecDNA_1	2711481	8.5675695174146	9.647873366362036	None
BS_A1DV9T7G_amplicon5_Linear_1	94786	6.16466934853379	6.16466934853379	None
BS_A1DV9T7G_amplicon6_Complex-non-cyclic_1	313116	6.071369046306919	6.372889134820112	None
BS_A1DV9T7G_amplicon7_Linear_1	84936	6.142341773543622	6.585101245279865	None
BS_K07KNTFY_amplicon1_ecDNA_1	684276	5.02059570861	9.95009403234	None
BS_69VS8PS1_amplicon1_ecDNA_1	775114	5.590984575548668	6.03560635526941	LowCN
BS_TE8QFF7T_amplicon1_ecDNA_1	765325	6.920425474406924	10.787598298164507	None
BS_XJZQA3AP_amplicon1_ecDNA_1	15775447	27.93902026064669	77.6924838565957	None
BS_0ZR4XA69_amplicon1_Linear_1	81000	5.61915950157704	5.61915950157704	None
BS_GWPJKM7G_amplicon1_ecDNA_1	5963303	39.48773351447581	109.15217970090238	None
BS_GWPJKM7G_amplicon2_ecDNA_1	666288	6.564407424750194	6.564407424750198	LowCN
BS_SQSH5G7A_amplicon1_BFB_1	560630	6.745310936820718	6.745310936820718	LowCN
BS_8SYN7GXG_amplicon1_Linear_1	1414146	6.390264182833795	6.390264182833795	None
BS_8SYN7GXG_amplicon2_ecDNA_1	4158472	44.79461371352604	47.22097383658391	None
BS_8SYN7GXG_amplicon3_Linear_1	85863	5.278768760635589	6.151926702351315	None
BS_3Z40EZHD_amplicon1_BFB_1	971646	7.5550476611310495	8.421300646795746	None
BS_JRFVST47_amplicon1_Complex-non-cyclic_1	4883179	7.548435972483627	9.731848633442127	None
BS_JRFVST47_amplicon2_ecDNA_1	2372906	6.60710697493595	9.523617985256132	None
BS_7GKF6M85_amplicon1_ecDNA_1	1174859	8.116030910190071	8.116030910190071	None
BS_AHAXPFG3_amplicon1_ecDNA_1	119490	10.356948693252738	11.319788185285173	None
BS_AHAXPFG3_amplicon2_Linear_1	1784352	7.428429464749557	7.42842946474956	None
BS_HEJ72V3F_amplicon1_Complex-non-cyclic_1	1846333	8.06827189282269	14.184173668109185	None
BS_HEJ72V3F_amplicon2_Linear_1	1784353	8.056590412703034	8.056590412703036	None
BS_4DQAQFQH_amplicon1_Linear_1	568169	4.93237249193952	4.93237249193952	LowCN
BS_4DQAQFQH_amplicon2_Linear_1	1634261	4.8020189027032165	8.278465637150742	None
BS_4DQAQFQH_amplicon3_Linear_1	136961	4.853674691956946	4.853674691956946	LowCN
BS_4DQAQFQH_amplicon5_Linear_1	588499	5.008221993484837	5.008221993484837	None
BS_TQ0J7WJQ_amplicon1_Linear_1	89288	5.289889232706442	5.289889232706442	None
BS_B19AWBBW_amplicon1_Complex-non-cyclic_1	9966764	8.283183914212188	10.544747072319279	None
BS_JD05XR6E_amplicon1_ecDNA_1	1232089	18.76494021838241	19.851180966913603	None
BS_CBMAWSAR_amplicon1_Complex-non-cyclic_1	199015	7.320444555494653	9.831416005663598	None
BS_CBMAWSAR_amplicon2_Complex-non-cyclic_1	6387041	9.02976395025344	13.388508028228575	None
BS_CBMAWSAR_amplicon3_Linear_1	75106	5.97378427145822	6.081474521776872	None
BS_ZSH09N84_amplicon1_Complex-non-cyclic_1	8338175	10.152478218901193	16.679511019149032	None
BS_RWJ0571Q_amplicon1_ecDNA_1	696217	32.134944343780724	35.17335774053524	None
BS_RWJ0571Q_amplicon1_ecDNA_2	733467	7.42725536766558	10.204850620399547	None
BS_RWJ0571Q_amplicon1_ecDNA_3	97779	9.100311232965295	11.36631149870846	None
BS_RWJ0571Q_amplicon1_ecDNA_4	292373	6.876148060695933	8.188739498185493	None
BS_682Z7WH6_amplicon1_Linear_1	1229700	10.936200536730835	10.936200536730835	None
BS_AF5D41PD_amplicon1_ecDNA_1	211830	7.366439078221782	7.366439078221782	LowCN
BS_AF5D41PD_amplicon2_Complex-non-cyclic_1	1272309	5.793331388522738	8.994952970489246	None
BS_HYKV2TH9_amplicon1_ecDNA_1	1303251	5.4758248418015105	5.517200255588139	LowCN
BS_HYKV2TH9_amplicon2_ecDNA_1	44071	32.560468288919495	32.560468288919495	None
BS_HYKV2TH9_amplicon2_ecDNA_2	2551164	17.22688127198212	31.47113537762557	None
BS_NNFDFAFM_amplicon1_Linear_1	4294129	5.373344750483822	5.613885513409074	None
BS_JEZBA2EW_amplicon1_Linear_1	129996	5.092885644274993	5.092885644274993	None
BS_JEZBA2EW_amplicon2_Linear_1	509060	7.565396525112218	8.566381615301685	None
SJACT001_D_amplicon1_ecDNA_1	359624	9.387355957005624	9.448368447627391	None
SJACT001_D_amplicon2_Complex-non-cyclic_1	75124	6.766742502398481	6.766742502398481	None
SJACT005_D_amplicon10_Linear_1	211172	5.792998163375481	5.792998163375481	None
SJACT005_D_amplicon11_Linear_1	206781	5.9768563153406085	6.768848985855254	None
SJACT005_D_amplicon13_Complex-non-cyclic_1	1044598	5.72013321811645	6.869188565349537	None
SJACT005_D_amplicon14_Linear_1	80398	5.210155428798833	5.210155428798833	None
SJACT005_D_amplicon15_Linear_1	188686	6.006843074806727	6.168707823824201	None
SJACT005_D_amplicon1_Complex-non-cyclic_1	425154	5.965931998971355	5.965931998971355	None
SJACT005_D_amplicon2_Linear_1	72882	5.632834067973804	5.632834067973804	None
SJACT005_D_amplicon4_Linear_1	179234	4.553711773478986	6.313928906749613	None
SJACT005_D_amplicon5_Linear_1	458909	5.90168984107774	5.92291561949537	None
SJACT005_D_amplicon6_Linear_1	75974	5.465645912593823	5.465645912593823	None
SJACT005_D_amplicon7_Complex-non-cyclic_1	156929	5.911298104396258	5.928356969518175	None
SJACT005_D_amplicon9_ecDNA_1	81799	5.525285824990777	6.7650977432317045	LowCN
SJACT030812_D1_amplicon1_Complex-non-cyclic_1	5929616	8.463924249948667	9.122947353409295	None
SJACT069_D_amplicon1_Linear_1	547851	6.192336892353398	6.192336892353398	None
SJACT069_D_amplicon2_ecDNA_1	701181	5.900541263213139	5.980700691273947	LowCN
SJACT069_D_amplicon3_ecDNA_1	154418	5.006437428279315	5.006437428279315	LowCN
SJACT069_D_amplicon4_Complex-non-cyclic_1	1946714	6.071382425955269	6.917813612043191	None
SJACT069_D_amplicon5_Linear_1	2404599	6.16490276806683	6.16490276806683	None
SJBT030078_D1_amplicon1_BFB_1	335621	6.794503574988165	7.082839716164544	LowCN
SJBT030809_D1_amplicon1_ecDNA_1	73806	13.796999009774186	13.796999009774186	None
SJBT030809_D1_amplicon2_Linear_1	238964	5.922027698265783	5.922027698265783	None
SJHGG002_D_amplicon1_ecDNA_1	941443	5.546009001747269	5.546009001747269	LowCN
SJHGG004_D_amplicon1_BFB_1	237488	5.6059194473388745	11.843782256109655	None
SJHGG010_D_amplicon1_Linear_1	9983742	5.390962275616274	5.782286317258172	None
SJHGG011_D_amplicon1_Linear_1	2016755	7.03364253736263	7.046094939263595	None
SJHGG011_D_amplicon2_Complex-non-cyclic_1	155457	5.842953287153009	5.842953287153009	None
SJHGG011_D_amplicon3_Complex-non-cyclic_1	541364	10.817053019720241	10.90186855139927	None
SJHGG011_D_amplicon4_ecDNA_1	154122	5.364330881086462	5.988637882660821	LowCN
SJHGG011_D_amplicon5_ecDNA_1	375173	9.764634590925953	9.764634590925953	None
SJHGG019_E_amplicon1_Linear_1	3403777	10.038942643479345	14.457444090816816	None
SJHGG019_E_amplicon2_ecDNA_1	2592806	43.190896922618315	106.18903498534264	None
SJHGG019_S_amplicon1_ecDNA_1	2725654	39.02352311847617	151.85771696589285	None
SJHGG019_S_amplicon2_BFB_1	3403777	9.202022923581398	11.910506379642014	None
SJHGG022_D_amplicon1_Linear_1	1868735	5.07959279274875	5.55614995728263	None
SJHGG030230_D1_amplicon1_ecDNA_1	211403	5.1840950391129015	5.4512749209526214	LowCN
SJHGG030230_R1_amplicon1_ecDNA_1	436086	13.624719895234861	17.628917901416155	None
SJHGG044_D_amplicon1_ecDNA_1	648542	13.331407139721088	13.708840898707189	None
SJHM030102_D1_amplicon1_Linear_1	3053374	6.686410997295201	6.686410997295868	None
SJLGG040_D_amplicon1_ecDNA_1	469438	11.037627038476009	11.045078900811735	None
SJMEL030508_D1_amplicon1_Linear_1	62833	6.0038301734768424	6.0038301734768424	None
SJMEL030604_D1_amplicon1_Complex-non-cyclic_1	626808	5.301017233197788	5.942605346340221	None
SJNBL001_D_amplicon1_Complex-non-cyclic_1	2509113	13.169420968990439	15.275745963380123	None
SJNBL004_D_amplicon1_ecDNA_1	1340584	68.86311728141554	72.05666507881618	None
SJNBL007_D_amplicon1_Linear_1	78939	7.576018536796422	7.576018536796422	None
SJNBL008_D_amplicon1_ecDNA_1	298371	311.8193269864109	317.0074834080126	None
SJNBL010_D_amplicon1_ecDNA_1	2859834	65.70456808542738	68.2323779954219	None
SJNBL012_D_amplicon1_ecDNA_1	1567876	149.25917486426823	149.6535326937385	None
SJNBL013_D_amplicon1_Linear_1	69789	6.313590437371853	6.313590437371853	None
SJNBL014_D_amplicon1_ecDNA_1	1825407	9.354481182663076	9.456807731154132	None
SJNBL015_D_amplicon1_Linear_1	126596	7.82563651338154	7.82563651338154	None
SJNBL016_D_amplicon1_ecDNA_1	5400948	43.33797503024166	314.56496009296967	None
SJNBL017_D_amplicon1_ecDNA_1	812354	228.53254942010926	242.33047873088435	None
